observation_time,MAE,type,category
2004-03-07 23:52:46,0.561151227143821,training,normal
2004-03-08 00:02:46,0.5760606822654948,training,normal
2004-03-08 00:12:46,0.5704372846122849,training,normal
2004-03-08 00:22:46,0.574734330898721,training,normal
2004-03-08 00:32:46,0.5720138896542789,training,normal
2004-03-08 00:42:46,0.5667842235352064,training,normal
2004-03-08 00:52:46,0.5651743111929981,training,normal
2004-03-08 01:02:46,0.5683736413988238,training,normal
2004-03-08 01:12:46,0.5693300647196955,training,normal
2004-03-08 01:22:46,0.5697095918339805,training,normal
2004-03-08 01:32:46,0.5738156877682772,training,normal
2004-03-08 01:42:46,0.5845055790721874,training,normal
2004-03-08 01:52:46,0.5880547707113604,training,normal
2004-03-08 02:02:46,0.5797645507095673,training,normal
2004-03-08 02:12:46,0.5831309513022916,training,normal
2004-03-08 02:22:46,0.5920344922053683,training,normal
2004-03-08 02:32:46,0.5930450285758343,training,normal
2004-03-08 02:42:46,0.5918847780946779,training,normal
2004-03-08 02:52:46,0.5902137168427538,training,normal
2004-03-08 03:02:46,0.5849929262435072,training,normal
2004-03-08 03:12:46,0.5862260101680248,training,normal
2004-03-08 03:22:46,0.5730882419838195,training,normal
2004-03-08 03:32:46,0.5599299485591687,training,normal
2004-03-08 03:42:46,0.5440217143768077,training,normal
2004-03-08 03:52:46,0.5422666456089914,training,normal
2004-03-08 04:02:46,0.53020645246176,training,normal
2004-03-08 04:12:46,0.5124195804173557,training,normal
2004-03-08 04:22:46,0.4895866764474144,training,normal
2004-03-08 04:32:46,0.475778702607808,training,normal
2004-03-08 04:42:46,0.47127645807115853,training,normal
2004-03-08 04:52:46,0.46123507293013366,training,normal
2004-03-08 05:02:46,0.4508945021837508,training,normal
2004-03-08 05:12:46,0.44859431211609113,training,normal
2004-03-08 05:22:46,0.4376018415229605,training,normal
2004-03-08 05:32:46,0.43537675227901607,training,normal
2004-03-08 05:42:46,0.43502116422441517,training,normal
2004-03-08 05:52:46,0.4448807330453316,training,normal
2004-03-08 06:02:46,0.44379473103003675,training,normal
2004-03-08 06:12:46,0.4542238123077216,training,normal
2004-03-08 06:22:46,0.4541627417016838,training,normal
2004-03-08 06:32:46,0.4514279422206405,training,normal
2004-03-08 06:42:46,0.44407593957135705,training,normal
2004-03-08 06:52:46,0.43511379430021746,training,normal
2004-03-08 07:02:46,0.42655174160284715,training,normal
2004-03-08 07:12:46,0.42657739630106883,training,normal
2004-03-08 07:22:46,0.4301925600359971,training,normal
2004-03-08 07:32:46,0.41169879987405744,training,normal
2004-03-08 07:42:46,0.4103800298004274,training,normal
2004-03-08 07:52:46,0.4053021141412759,training,normal
2004-03-08 08:02:46,0.38473435734133715,training,normal
2004-03-08 08:12:46,0.3991221914390677,training,normal
2004-03-08 08:22:46,0.4014672373316841,training,normal
2004-03-08 08:32:46,0.4102490378892023,training,normal
2004-03-08 08:42:46,0.41521847000087253,training,normal
2004-03-08 08:52:46,0.40658644462165483,training,normal
2004-03-08 09:02:46,0.3971494342827583,training,normal
2004-03-08 09:12:46,0.3871003962875078,training,normal
2004-03-08 09:22:46,0.393933946018527,training,normal
2004-03-08 09:32:46,0.3904247251475988,training,normal
2004-03-08 09:42:46,0.3990541592074208,training,normal
2004-03-08 09:52:46,0.40459081091713217,training,normal
2004-03-08 10:02:46,0.40681540827532187,training,normal
2004-03-08 10:12:46,0.41319098012917466,training,normal
2004-03-08 10:22:46,0.43320893958727297,training,normal
2004-03-08 10:32:46,0.4386694166578776,training,normal
2004-03-08 10:42:46,0.41573643765450974,training,normal
2004-03-08 10:52:46,0.4235251731708276,training,normal
2004-03-08 11:02:46,0.4319546230779776,training,normal
2004-03-08 11:12:46,0.43353527131538305,training,normal
2004-03-08 11:22:46,0.4356199115186967,training,normal
2004-03-08 11:32:46,0.430820243058921,training,normal
2004-03-08 11:42:46,0.42670503264905385,training,normal
2004-03-08 11:52:46,0.4214831074332025,training,normal
2004-03-08 12:02:46,0.4208263276731793,training,normal
2004-03-08 12:12:46,0.426876713887473,training,normal
2004-03-08 12:22:46,0.4260732000607461,training,normal
2004-03-08 12:32:46,0.41683775207156903,training,normal
2004-03-08 12:42:46,0.4119051316730226,training,normal
2004-03-08 12:52:46,0.4165596909437529,training,normal
2004-03-08 13:02:46,0.4166576439630682,training,normal
2004-03-08 13:12:46,0.4260151670559047,training,normal
2004-03-08 13:22:46,0.4179604037759676,training,normal
2004-03-08 13:32:46,0.40967379725562986,training,normal
2004-03-08 13:42:46,0.3955471214687172,training,normal
2004-03-08 13:52:46,0.38152737944677584,training,normal
2004-03-08 14:02:46,0.3786360274702724,training,normal
2004-03-08 14:12:46,0.38293301243883326,training,normal
2004-03-08 14:22:46,0.391456286128596,training,normal
2004-03-08 14:32:46,0.38253505342721394,training,normal
2004-03-08 14:42:46,0.38048434208119924,training,normal
2004-03-08 14:52:46,0.3779734613408602,training,normal
2004-03-08 15:02:46,0.38303003943114716,training,normal
2004-03-08 15:12:46,0.3817290747320513,training,normal
2004-03-08 15:22:46,0.38563435554893044,training,normal
2004-03-08 15:32:46,0.3851077275515422,training,normal
2004-03-08 15:42:46,0.38522163143382476,training,normal
2004-03-08 15:52:46,0.4010569208542794,training,normal
2004-03-08 16:02:46,0.4076400499875504,training,normal
2004-03-08 16:12:46,0.3968138988177402,training,normal
2004-03-08 16:22:46,0.3983762345987151,training,normal
2004-03-08 16:32:46,0.3976751757062408,training,normal
2004-03-08 16:42:46,0.39943365922225327,training,normal
2004-03-08 16:52:46,0.4006263806529105,training,normal
2004-03-08 17:02:46,0.3939004113801181,training,normal
2004-03-08 17:12:46,0.39127777602382446,training,normal
2004-03-08 17:22:46,0.3884375154431283,training,normal
2004-03-08 17:32:46,0.3884192701678088,training,normal
2004-03-08 17:42:46,0.3893013675929455,training,normal
2004-03-08 17:52:46,0.39184928673970004,training,normal
2004-03-08 18:02:46,0.3919414102687181,training,normal
2004-03-08 18:12:46,0.38533133965586464,training,normal
2004-03-08 18:22:46,0.3881448819019825,training,normal
2004-03-08 18:32:46,0.38317501701004275,training,normal
2004-03-08 18:42:46,0.3868294629734089,training,normal
2004-03-08 18:52:46,0.3838859498230572,training,normal
2004-03-08 19:02:46,0.38470380468886645,training,normal
2004-03-08 19:12:46,0.38134104064230695,training,normal
2004-03-08 19:22:46,0.3841385212366219,training,normal
2004-03-08 19:32:46,0.3839878720295903,training,normal
2004-03-08 19:42:46,0.38595019115319196,training,normal
2004-03-08 19:52:46,0.38776457611195425,training,normal
2004-03-08 20:02:46,0.38605545818573817,training,normal
2004-03-08 20:12:46,0.3718173496429491,training,normal
2004-03-08 20:22:46,0.361516595174291,training,normal
2004-03-08 20:32:46,0.3517411423054346,training,normal
2004-03-08 20:42:46,0.35053949840165416,training,normal
2004-03-08 20:52:46,0.3533708614070211,training,normal
2004-03-08 21:02:46,0.3634648614256041,training,normal
2004-03-08 21:12:46,0.3672053143442884,training,normal
2004-03-08 21:22:46,0.3703868498280214,training,normal
2004-03-08 21:32:46,0.3741398332297549,training,normal
2004-03-08 21:42:46,0.36681424361819503,training,normal
2004-03-08 21:52:46,0.3662163596980435,training,normal
2004-03-08 22:02:46,0.3648109496605004,training,normal
2004-03-08 22:12:46,0.3748303505923043,training,normal
2004-03-08 22:22:46,0.3815840057093527,training,normal
2004-03-08 22:32:46,0.3861102240649205,training,normal
2004-03-08 22:42:46,0.3873621928060315,training,normal
2004-03-08 22:52:46,0.3865817050973268,training,normal
2004-03-08 23:02:46,0.3843388288225203,training,normal
2004-03-08 23:12:46,0.5006686848264899,training,normal
2004-03-08 23:22:46,0.5143097971717051,training,normal
2004-03-08 23:32:46,0.5218502941630615,training,normal
2004-03-08 23:42:46,0.52022567884844,training,normal
2004-03-08 23:52:46,0.5217853940986373,training,normal
2004-03-09 00:02:46,0.5130378146504181,training,normal
2004-03-09 00:12:46,0.5096925831711232,training,normal
2004-03-09 00:22:46,0.5029117487314718,training,normal
2004-03-09 00:32:46,0.5240034957861172,training,normal
2004-03-09 00:42:46,0.5353506106249285,training,normal
2004-03-09 00:52:46,0.5295542951217412,training,normal
2004-03-09 01:02:46,0.5164571788520201,training,normal
2004-03-09 01:12:46,0.5160078335993794,training,normal
2004-03-09 01:22:46,0.5373893833994312,training,normal
2004-03-09 01:32:46,0.5442567547091899,training,normal
2004-03-09 01:42:46,0.5290023247264386,training,normal
2004-03-09 01:52:46,0.5270593612021319,training,normal
2004-03-09 02:02:46,0.5321302960186318,training,normal
2004-03-09 02:12:46,0.5575810396558171,training,normal
2004-03-09 02:22:46,0.5619567468113341,training,normal
2004-03-09 02:32:46,0.5790506951389288,training,normal
2004-03-09 02:42:46,0.578503772464284,training,normal
2004-03-09 02:52:46,0.5812275992885072,training,normal
2004-03-09 03:02:46,0.5942026569100946,training,normal
2004-03-09 03:12:46,0.5916015704759466,training,normal
2004-03-09 03:22:46,0.587317125930802,training,normal
2004-03-09 03:32:46,0.6146248001324552,training,normal
2004-03-09 03:42:46,0.6205923406685125,training,normal
2004-03-09 03:52:46,0.6053044348320177,training,normal
2004-03-09 04:02:46,0.6011710277858939,training,normal
2004-03-09 04:12:46,0.5992474933383578,training,normal
2004-03-09 04:22:46,0.6144979799850883,training,normal
2004-03-09 04:32:46,0.620721847908271,training,normal
2004-03-09 04:42:46,0.6216363159661469,training,normal
2004-03-09 04:52:46,0.6186353705597898,training,normal
2004-03-09 05:02:46,0.6161805792180016,training,normal
2004-03-09 05:12:46,0.5922946413109447,training,normal
2004-03-09 05:22:46,0.5738251182281259,training,normal
2004-03-09 05:32:46,0.5821562504965472,training,normal
2004-03-09 05:42:46,0.5825172983993648,training,normal
2004-03-09 05:52:46,0.579797099179282,training,normal
2004-03-09 06:02:46,0.5730212996449321,training,normal
2004-03-09 06:12:46,0.5617811112695176,training,normal
2004-03-09 06:22:46,0.5535653851361957,training,normal
2004-03-09 06:32:46,0.5547745975078809,training,normal
2004-03-09 06:42:46,0.564868625935587,training,normal
2004-03-09 06:52:46,0.5696451796583479,training,normal
2004-03-09 07:02:46,0.5745008213588959,training,normal
2004-03-09 07:12:46,0.5723323533900462,training,normal
2004-03-09 07:22:46,0.5707816724704835,training,normal
2004-03-09 07:32:46,0.5639074322525492,training,normal
2004-03-09 07:42:46,0.5679000778054848,training,normal
2004-03-09 07:52:46,0.5719804238825414,training,normal
2004-03-09 08:02:46,0.58596399259999,training,normal
2004-03-09 08:12:46,0.5791268202537087,training,normal
2004-03-09 08:22:46,0.5874199608767795,training,normal
2004-03-09 08:32:46,0.6083950171471437,training,normal
2004-03-09 08:42:46,0.6242530947331157,training,normal
2004-03-09 08:52:46,0.6471381512066023,training,normal
2004-03-09 09:02:46,0.6545018525272176,training,normal
2004-03-09 09:12:46,0.5632096360520351,training,normal
2004-03-09 09:22:46,0.565470211707372,training,normal
2004-03-09 09:32:46,0.5579308380346282,training,normal
2004-03-09 09:42:46,0.5600907825081429,training,normal
2004-03-09 09:52:46,0.552931658789771,training,normal
2004-03-09 10:02:46,0.5538414213400487,training,normal
2004-03-09 10:12:46,0.5474647237222228,training,normal
2004-03-09 10:22:46,0.5459645336500628,training,normal
2004-03-09 10:32:46,0.5357210037353528,training,normal
2004-03-09 10:42:46,0.5108948627515195,training,normal
2004-03-09 10:52:46,0.5088347678286093,training,normal
2004-03-09 11:02:46,0.5112216710032449,training,normal
2004-03-09 11:12:46,0.5077422039994903,training,normal
2004-03-09 11:22:46,0.4906304581841102,training,normal
2004-03-09 11:32:46,0.48804200787611585,training,normal
2004-03-09 11:42:46,0.48466693181661213,training,normal
2004-03-09 11:52:46,0.4733078617591493,training,normal
2004-03-09 12:02:46,0.46601492295453295,training,normal
2004-03-09 12:12:46,0.4524982203997966,training,normal
2004-03-09 12:22:46,0.4488985355835457,training,normal
2004-03-09 12:32:46,0.4529758942922719,training,normal
2004-03-09 12:42:46,0.4529791468081183,training,normal
2004-03-09 12:52:46,0.45038823971955844,training,normal
2004-03-09 13:02:46,0.43946634380465116,training,normal
2004-03-09 13:12:46,0.432504210097434,training,normal
2004-03-09 13:22:46,0.42573084632622327,training,normal
2004-03-09 13:32:46,0.38689728842994786,training,normal
2004-03-09 13:42:46,0.3886809069955693,training,normal
2004-03-09 13:52:46,0.38397457857353073,training,normal
2004-03-09 14:02:46,0.3890234408522294,training,normal
2004-03-09 14:12:46,0.38999700914551183,training,normal
2004-03-09 14:22:46,0.39488919624703167,training,normal
2004-03-09 14:32:46,0.3873852709877838,training,normal
2004-03-09 14:42:46,0.3920185378867316,training,normal
2004-03-09 14:52:46,0.3908100456153026,training,normal
2004-03-09 15:02:46,0.3861657099878896,training,normal
2004-03-09 15:12:46,0.3906089593811235,training,normal
2004-03-09 15:22:46,0.39489664920900025,training,normal
2004-03-09 15:32:46,0.3907131690003631,training,normal
2004-03-09 15:42:46,0.3906448844839406,training,normal
2004-03-09 15:52:46,0.39098720181613,training,normal
2004-03-09 16:02:46,0.402896348537568,training,normal
2004-03-09 16:12:46,0.41710350784455336,training,normal
2004-03-09 16:22:46,0.4226405792098344,training,normal
2004-03-09 16:32:46,0.4340269384541114,training,normal
2004-03-09 16:42:46,0.43130226055270393,training,normal
2004-03-09 16:52:46,0.43514186946655653,training,normal
2004-03-09 17:02:46,0.4353907799423374,training,normal
2004-03-09 17:12:46,0.43168588723891654,training,normal
2004-03-09 17:22:46,0.4277389866016545,training,normal
2004-03-09 17:32:46,0.41960523946379735,training,normal
2004-03-09 17:42:46,0.40537425451832904,training,normal
2004-03-09 17:52:46,0.40261316577888057,training,normal
2004-03-09 18:02:46,0.4041775559124129,training,normal
2004-03-09 18:12:46,0.38602101168881536,training,normal
2004-03-09 18:22:46,0.3830490462988498,training,normal
2004-03-09 18:32:46,0.3818999803993276,training,normal
2004-03-09 18:42:46,0.3940402254733254,training,normal
2004-03-09 18:52:46,0.3796016517331304,training,normal
2004-03-09 19:02:46,0.3747876372180067,training,normal
2004-03-09 19:12:46,0.37303156399415327,training,normal
2004-03-09 19:22:46,0.3723111835929943,training,normal
2004-03-09 19:32:46,0.3769804717818602,training,normal
2004-03-09 19:42:46,0.38396939596648516,training,normal
2004-03-09 19:52:46,0.38870290163762833,training,normal
2004-03-09 20:02:46,0.38333366010953185,training,normal
2004-03-09 20:12:46,0.3770924513339982,training,normal
2004-03-09 20:22:46,0.37263207580993046,training,normal
2004-03-09 20:32:46,0.3771241823203112,training,normal
2004-03-09 20:42:46,0.3746199382257278,training,normal
2004-03-09 20:52:46,0.37767022581446774,training,normal
2004-03-09 21:02:46,0.37546199963143284,training,normal
2004-03-09 21:12:46,0.38663354957748264,training,normal
2004-03-09 21:22:46,0.3844181341928387,training,normal
2004-03-09 21:32:46,0.39191471818795093,training,normal
2004-03-09 21:42:46,0.3949355848708624,training,normal
2004-03-09 21:52:46,0.39357804856734346,training,normal
2004-03-09 22:02:46,0.3979915971826206,training,normal
2004-03-09 22:12:46,0.391996499222123,training,normal
2004-03-09 22:22:46,0.3923307842681172,training,normal
2004-03-09 22:32:46,0.39011208990437196,training,normal
2004-03-09 22:42:46,0.38754255321084996,training,normal
2004-03-09 22:52:46,0.3901532059481273,training,normal
2004-03-09 23:02:46,0.3934910366677653,training,normal
2004-03-09 23:12:46,0.39360434772714203,training,normal
2004-03-09 23:22:46,0.3911801101895269,training,normal
2004-03-09 23:32:46,0.3896748453860446,training,normal
2004-03-09 23:42:46,0.38749310946564575,training,normal
2004-03-09 23:52:46,0.39097496653240665,training,normal
2004-03-10 00:02:46,0.3838510723431473,training,normal
2004-03-10 00:12:46,0.38155671486050674,training,normal
2004-03-10 00:22:46,0.3736221909632207,training,normal
2004-03-10 00:32:46,0.3712416384166792,training,normal
2004-03-10 00:42:46,0.37623594427605295,training,normal
2004-03-10 00:52:46,0.3786683688083604,training,normal
2004-03-10 01:02:46,0.39263799821647677,training,normal
